username,date,variation,rating,comment
karinamandha,2021-03-07 20:43:21,,5,"Harga:sesuai
Kualitas:oke
Kenyamanan:oke

So far barangnya bagus. Cuma masih ada bagian yg menggembung, mungkin belum mengembang sempurna. Semoga beberapa jam kemudian sudah oke. Dan juga ada satu bagian ujung kasur seperti menonjol gitu, entah pegasnya atau apa. "
dindhanovi,2021-09-15 05:38:36,,5,"Harga:worth it
Kualitas:bagus
Kenyamanan:nyaman sekali

Alhamdulillahh sampai di rumah dg kondisi baik 😍 dan untuk tidur ini nyaman banget 🥰☺️ bantalnya jg empuk nyaman banget di kepala sm leher 😍 

Kapan2 mau order lagi kalau nanti habis renov rumah 🤭😁 
Recomended bgt si iniiii"
adisgayatri,2021-09-06 18:17:38,,5,"Harga:sesuai
Kualitas:mantull
Kenyamanan:nyaman

Pengiriman super duper cepat"
leylasieyolanda,2021-08-24 14:50:47,,5,"Harga:murah buat spring bed 
Kualitas:bagus dan mengembang sempurna
Kenyamanan:blm dicoba baru sampai dan nunggu 1jm dulu 

Rekomen buat anak kos atau buat yg masih lajang ukurannya pas , dan murah . Pengiriman bandung semarang cuma 5harian aja 👍👍👍👍 bismillah bsk pesen lagi"
adeirmaa_06,2021-11-08 12:38:26,140x200,5,"Bagus kasurnya, empuk. Terimakasih in the box saya sangat suka."
irasafirabelina,2021-06-05 19:39:23,,5,"Harga:lumayan
Kualitas:lumayan. tinggi kasurnya lebih dari 20cm. mungkin terhitung per nya saja 20cm itu.
Kenyamanan:lumayan, tapi pertama pake blm bisa tidur nyenyak 🙊😀. mudah2an bisa awet lama kasurnya 😀

Alhamdulilah, brang cepat sampai nya
1 hari sampai, krena masih daerah Bdg
seller nya rmah, cepat bls kalo Chet
Kurirnya juga baik, bantu angkat ke lantai 2.
Cuman ini per nya pada gede2 🙊😀, kirain busanya akan tbal, jadi empuk banget
Ini masih kerasa per nya.
Pngen coba yg busa. Klo ada rezekinya"
regiaizdihar,2021-06-24 20:40:04,,5,"Harga:Murah banget
Kualitas:Luar biasa
Kenyamanan:empuk nyaman

Kagum banget sama inthebox keren banget kasurnya. Enak nyaman empuk suka bangeeet"
mandaey_,2021-06-29 20:48:15,,5,"Harga:worth it
Kualitas:bagus
Kenyamanan:lembut

Barang sesuai banget. Pengiriman lumayan lama, tapi worth it. Kasurnya empuk banget, bantalnya juga. Bikin nyaman buat rebahan trus :)"
e*****6,2021-10-10 08:39:08,160x200,4,"Harga:murah
Kualitas:sangat baik
Kenyamanan:sangat nyaman

Barangnya bagus cuman proses pengemasannya agak lama but kasurnya worth it untuk harga yang masih tergolong murah"
s*****1,2021-04-27 18:27:06,,5,"Harga:mantul
Kualitas:ok

🙏Makasih inthebox kasur spring bed nya bagus baru nyampe langsung dibuka & dicobain kasurnya empuk dapat bonus bantal jg,kurirnya ramah,sukses selalu inthebox👍👍👍👍😊😉🙏"
