username,date,variation,rating,comment
1295maulanafajar,2021-11-18 21:09:40,Rose (New Arrival),5,"Warna:rose
Daya Serap:belum di tes

mudah-mudahan cocok karena parcel (handuk) ini untuk bingkisan pernikahan temen saya"
merrystevanus,2021-10-15 14:04:25,Navy,5,"Warna:bagus
Daya Serap:mantap
Bahan/Material:oke

Produk original
Bahannya bagusnlembut
Pengiriman cepat
Kurir ramah
Oke"
alfiali39,2021-10-30 12:38:52,Rose (New Arrival),5,"Warna:lebih tua dari gambar
Daya Serap:Belum di coba
Bahan/Material:bamboo

Paket telah sampai dan belum dicoba"
liza_sr.17,2021-10-15 20:50:27,Navy,5,pengiriman cepat dan sesuai gambar. thank you seller
e*****_,2021-10-27 17:18:10,Blue,5,"Warna:warnanya sesuai di foto
Daya Serap:sangat menyerap
Bahan/Material:bahan nya lembut

Bahannya sangat lembut, dan mudah menyerap.
Suka bgt juga sama warnanya sesuai di foto 😍"
e*****8,2021-10-13 12:13:21,Navy,5,"Warna:navy
Daya Serap:belom d coba
Bahan/Material:bagus

Bagussaaaa bngetttttttt.. Makasiiuu"
berthajernih,2021-10-28 20:16:21,Rose (New Arrival),5,"Pengiriman cepat,produk bagus,packing lumayan rapi. Daya serap kurang tau karena belum di pakai. Selebihnya oke."
d*****8,2021-10-12 23:58:22,Burgundy,5,"Warna:bagus
Daya Serap:belum di coba
Bahan/Material:lembut tapi agak tipis

Lumayan buat ganti sehari2 dpet grtis masker juga"
shabishab,2021-10-16 12:09:15,Navy,5,"Warna:Navy & Burgundy
Daya Serap:Not Know
Bahan/Material:Great

Warna nya baguuuuusssss, daya serap belum tahu tapi kayanya bagus............"
framsmodeofficial,2021-10-16 08:08:27,Green,5,"Warna:sesuai dengan yang dimau
Daya Serap:belum dicoba
Bahan/Material:bagus kumanyan tebel , tapi belum dicoba nyerep atau tidak y

Handuk nya bagus semoga menyerap , free masker warna pink juga , sukses selalu berkah selalu"
helmi1404,2021-11-08 15:27:46,Grey,5,"Warna:abu
Daya Serap:bagus
Bahan/Material:bagus

Ini Baguuuss jangan mau yg agak murah dikit tapi kurang bagus"
yusni_yuniar,2021-10-12 12:09:06,Navy,5,"Warna:sesuai 
Daya Serap:good
Bahan/Material:good 

Pengiriman cepat,  kemasan rapih,  handuknya sesuai pesanan,  thanks shoppe, thanks seller, dan thanks untuk kurirnya"
s*****8,2021-10-14 10:04:52,Rose (New Arrival),4,"Warna:cantik
Daya Serap:belum di coba
Bahan/Material:lumayan lembut

Thank u seller, barangnya sudah di terima lengkap dan sesuai pesenan, free masker kain juga. Lumayan bs di pake maskernya.."
