username,date,variation,rating,comment
endahalvaro123456789,2021-09-30 18:46:55,,5,"Harga:terjangkau
Bahan:bgs lemyn tebl
Kualitas:bgs

Bags sekli sukaaaaaaaaaaaaaa"
a*****i,2021-09-20 23:40:39,,3,"Harga:ok si
Bahan:lbh tipis dari yg sblmnya beli
Kualitas:yagitu

lbh tipis dari yg kmrn lama jg anjerrr pengirimane"
ifi629,2021-10-03 18:28:16,,4,"Harga: murahh
Bahan:lumayan tipis
Kualitas:lumayan laa

Agakk tipiss tpiii akuu sukaa bagusss bangettt sukakkk💜💜💜💜"
shalmapinastyy,2022-03-07 18:05:22,,3,"Bahan:sesuai dengan harga
Kualitas:lumayan tebal
Harga:Mayan mura"
nailaazzahrasunandar2009,2021-10-24 11:24:31,,5,"Harga:Standar
Bahan:Lembut , Agak Tipis
Kualitas:Standar

Alhamdulillah barang ny sudah nyampe tapi masker nya sedikit tipis&Sedikit riksek, Ga ada barang yg rusak, enak dipakai karena bahan nya lembut/Halus"
novamaitasari,2021-11-13 18:15:19,,5,"Harga:sedang untuk harga segitu
Bahan:agak tipis
Kualitas:lumayan "
e*****a,2022-03-10 16:19:26,,5,"Kualitas:oke
Harga:murah
Bahan:lumayan

Pengiriman cepat pengemasan oke harga terjangkau cocok untuk dijual kembali"
sriehuning,2022-03-11 14:23:36,,5,"Bahan:bagus
Kualitas:lumayan
Harga:murah

Baru pertama order d sini tidak mengecewakan next order lagi"
l*****_,2022-03-20 14:54:00,,5,"Bahan:lumayan tebal
Kualitas:bagus
Harga:murah

Besarnya agak besaran dikit dari sensi. Tapi tebal kok bahannya murah. Cocok buat sehari-hari."
m*****7,2022-03-19 11:19:10,,5,"Kualitas:good
Harga:wort to buy

Mayan banget 15.500 dapet 50pcs , mana bahan maskernya bagus , like bgt😍"
yuannovitaindriyanti,2022-03-23 19:17:51,,5,"Bahan:Baik
Kualitas:Baik
Harga:Terjangkau

Pengiriman cepat, harga terjangkau, maskernya juga enak"
g*****3,2022-03-05 13:33:24,,5,"Bahan:masker pada umumnya
Kualitas:juara
Harga:murce sangadddd di bawah 20k

awalnya deg deg an ga sesuai bentuk masker ama yg di inginkan tapii yg Dateng sesuai ekspektasi SII gooddd"
romzidedyanto,2022-03-13 02:33:37,,5,"Bahan:lembut
Kualitas:tipis, kurang tebal
Harga:terjangkau

Terima kasih, barang sudah sampai dengan selamat dan sesuai yang di pesan 👍"
b*****i,2022-03-23 20:17:46,,5,"Bahan:bagus
Kualitas:bagus
Harga:murah dpt cashback jg

Mksh seller pket dh diterima dg aman.bhannya tebel dan lmyn lmbt.maskernya pd rapet spt difoto jd hrs dirobek sendri.btw its ok,recomended  tuk tokonya👍"
l*****h,2022-03-20 18:46:18,,5,"Bahan:bagus
Kualitas:standar
Harga:cukup terjangkau

Maskernya bagus lah buat sehari-hari"
dewihardiaz,2022-03-14 18:34:02,,5,"Kualitas OK punya,nyaman dipakai,ga gampang putus,udah kesekian kalinya beli disini dan selalu puas,harganya murah dan pengiriman cepat,penjual nya pun fast respon"
finaaa033,2022-02-28 10:10:28,,4,"Bahan:baik
Kualitas:baik
Harga:lumayan murah

Alhamdulillah udah nyampe dong paketnya, terimakasih barangnya bagus, bahannya juga lembut enak d pke, pengiriman lumayan cepat, makssih...."
mutiaranajmakamila,2022-03-15 13:26:30,,5,"Kualitas:85%
Harga:oke
Bahan:okee

bahan nya tu ngga tebel ngga tipis . tapi malah enak sih , jadi ngga pengap banget .
pengiriman nya cepet."
marisakartikawati,2022-03-06 15:00:25,,5,"Bahan:baguss
Kualitas:baguss
Harga:murahh

Produk sesuai pesanan, thank you kakk"
k*****1,2022-03-17 13:23:17,,5,"Bahan:tipis
Kualitas:bagus
Harga:murah

Pengiriman cepat pengemasan rapi kurirnya ramah oke lah pokoknya"
devamei31,2022-03-06 10:29:34,,5,"Paket sudah sampai dengan keadaan baik, pengirimannya cepat, dengan harga segini sudah dapat masker bagus, tebal, next bakal order lagi, terimakasih kak"
n*****2,2022-03-08 13:45:09,,5,"Bahan:agak tipis
Kualitas:bagus
Harga:Murah meriah

Sudah duakali beli ditoko ini, barang selalu bagus emang sih masker nyaa agak lebih tipis daripada pas beli pertama kali tapi wajarlah soalnya lebih kokoh untuk konstruksi nyaa lebih tidak mudah sobek"
calistarafa10,2022-02-26 00:00:35,,5,
elis_2403,2022-03-14 09:44:01,,5,Suka bnget maskerx  bagus  n pas di pake apalag pengemasan cpt bnget 2 hr nyampek ksni...polo puas udah smg selalu tetap amanah ya😊
linda2322,2022-03-18 13:04:28,,5,"Bahan:bagus
Kualitas:lumayan
Harga:bersahabat

Alhamdulillah pesanan ya dah smpek,pengirim jg cepet,smoga bsok bisa order lg disini,makasi."
umi.hani32,2022-03-07 19:45:06,,5,Biarkan bintang yang berbicara.. terimakasih sudah amanah 😊
f*****5,2022-03-19 21:39:39,,5,"Bahan:lumayan tebel
Kualitas:lumayan
Harga:murce

Pengiriman cepet banget 😊
Harga murmer sekali😍
Bahannya juga lumayan tebel :)"
dwiratnawati03juli,2022-03-15 12:27:54,,5,"Bahan:lumayan tebal
Kualitas:bagus
Harga:murah

Pengiriman cepat, ada cashback coin...terimakasih shopee"
melanisetiarini,2022-03-05 19:04:52,,5,"Harga:murah bangettttttttttttt
Bahan:sangat baik
Kualitas:baguss bangetttttt"
b*****7,2022-03-22 19:32:13,,5,"Barang di terima dalam kondisi baik, sesuai dengan pesanan..."
