username,date,variation,rating,comment
b*****m,2022-01-08 14:46:01,"BIRU,METERAN",5,"Kualitas:blm tau mash akan dicoba
Harga:ok
Daya listrik:ok

Cepet jg pnjual jg Fast Respon"
luthfikhoirulanwar,2021-12-17 15:09:15,"WARM WHITE,METERAN",5,"Kualitas: belum dicoba
Harga:murah
Daya listrik:aman

Barang dikemas rapi"
echygramezazi,2021-10-05 17:01:31,"PIN JARUM COVER,METERAN",5,"Harga:oke
Daya listrik:baguz
Kualitas:baguz

Barang sudah sampai dengan tidak kurang satu apapun dan pastinya sangat puas dengan barang pesanannya.. thanks seller Next pasti diorder lagi.. pelanggan ku pasti puas"
l*****a,2021-11-17 17:50:21,"SOKET WATERPROOF,METERAN",5,"Paketnya sampai dengan aman,, lengkap,, cepat  pakingnya,, cepat sampainya,, kerenn,, semoga awet
Makasih seller,,
Makasih shopee,,
Makasih juga buat kurirnya"
nurhidayah27fathur,2021-11-25 03:54:15,"SOKET WATERPROOF,METERAN",5,semuanya saya suka thanks seller shoppe sicepat dan jnt🙏🙏🤗🤗🤗
p*****8,2021-11-22 20:10:18,"SOKET WATERPROOF,METERAN",5,"Harga:terjangkau
Daya listrik:aman
Kualitas:ok

Seller ramah, fast respon, pengemasan cepet, pengiriman dr surabaya lumayan 2 harian, barang sesuai, tq shopee"
echygramezazi,2021-08-22 08:25:16,"BIRU,METERAN",5,"Harga:Murmer
Daya listrik:oke
Kualitas:mantap

Gak pernah kecewa mesan disini.. semua pelangganku puas puas dan puaaaaaaaaaasss.. terimakasih seller.. next tetap ngorder lagi"
femipermata26,2021-09-29 12:25:27,"TUTUP LAMPU KECIL,METERAN",5,"Harga:murah
Daya listrik:hemat
Kualitas:ok banget

Alhamdulillah paketan nya udah sampai komplit semua sesuai pesanan dan gak ada yang rusak packing aman sukaaaaa...terima kasih  juga karena strip udah terpasang dan tinggal pakai  terimaaaaa kasihhhhh.......🙏 🙏 sukses selalu"
u*****9,2021-12-04 21:55:39,"WARM WHITE,METERAN",5,"Harga:murmer sekalii 😍😭
Kualitas:sangat oke😭

Ciamik bgt dah . Dan yg pastii pengiriman cepet bgt 😍"
p*****u,2021-12-02 22:57:19,"SOKET BIASA,METERAN",5,"Harga:10 mter only 72k +ongkir😱😱
Daya listrik:krg tau
Kualitas:sangat memuaskan. cahaya sngat terang dan bikin nyaman. suka bnget 10 m pas buat kmar rekomen guys "
wayanmustika,2021-09-04 21:44:57,"SOKET WATERPROOF,METERAN",5,"Harga:murah meriah
Daya listrik:hemat
Kualitas:baik

Beli yg kedua kalinya, tidak pernah mengecewakan
Seller ramah
Pengemasan dan pengirimannya cepat"
i*****a,2021-08-19 12:11:55,"SOKET WATERPROOF,METERAN",5,"Harga:sesuai kantong
Daya listrik:kecil dan hemat
Kualitas:bagus

Makasih buat seller yang cepat tanggap dalam persiapan dan pengemasan hingga pengiriman...padahal aku pesannya itu hari minggu tp lgsg di packing dan dikirim malamnya juga...mksh bnyk...dan saya puas belanja disini...."
netawau,2021-11-04 00:53:13,"TUTUP LAMPU KECIL,METERAN",5,"Harga:terjangkau
Daya listrik:bagus
Kualitas:bagus

Bagus shi cahayanya juga terang"
nuzul6666,2021-10-24 12:56:24,"KLEM LED STRIP ALL,METERAN",5,"Harga:ekonomis bgt
Daya listrik:belum tau
Kualitas:bagus juga

Sip harga ekonomis, barang berkualitas, bisa dipakai"
subeiri,2021-10-11 03:28:11,"TUTUP LAMPU KECIL,METERAN",4,"Harga:terjangkau
Daya listrik:standart
Kualitas:bagus

Respon cepat ramah bagus mantap lah pokoknya"
dikyardhi,2021-11-01 10:37:30,"MERAH,METERAN",5,"Harga:Baik
Daya listrik:Pas
Kualitas:Bagus

Barang sampai dengan aman, pengemasan rapi dan baik. Dikirim cepat tidak ada minus matap lahh, semoga awet. Wkwkwhstsvshsysiebxvsnsysisnsbs
Barang sampai dengan aman, pengemasan rapi dan baik. Dikirim cepat tidak ada minus matap lahh, semoga awet. Wkwkwhstsvshsysiebxvsnsysisnsbs"
aisyahdhani,2021-08-29 14:06:23,"SOKET BIASA,METERAN",5,"Harga:murah tapi kualitas top
Daya listrik:mantul
Kualitas:bagus 

Baik banget soketnya uda di pssangin"
nadinnatanw.,2021-10-12 21:15:58,"PIN JARUM COVER,METERAN",5,"Harga:murah
Daya listrik:hemat
Kualitas:sanqat baik

Mantap pokoknya,,, Alhamdulillah dah beli dua kali disini,,,cepat bnqet smpainy,,, insyaallah Nex order laqi"
nr085330778523,2021-10-08 16:40:40,"SOKET WATERPROOF,METERAN",4,"Harga:ok
Daya listrik:ok
Kualitas:ok

Sayang waktu saya pasang soketnya meletup satu"
g*****n,2021-10-19 19:34:26,"TUTUP LAMPU KECIL,METERAN",5,"Harga:ok
Daya listrik:ok
Kualitas:ok

Pengemasan baik, barang sesuai deskripsi. Pengiriman dan pengantaran cepat"
r*****3,2021-09-15 17:20:53,"BIRU,METERAN",4,"Harga:murah tapi bagus
Kualitas:bagus

Respon penjual bagus, harga murah, pengiriman cepat. Tapi ada lampu yg ga hidup dibagian ujungnya"
r*****3,2021-09-15 17:18:46,"TUTUP LAMPU KECIL,METERAN",5,"Harga:murah tapi bagis
Kualitas:bagus

Produk bagus, harga murah tapi kualitas bgus repson penjual baik"
distaretnok_,2021-09-16 20:05:40,"SOKET WATERPROOF,METERAN",4,"Harga:baik
Daya listrik:terang
Kualitas:baik

Baguss saya suka tapi ada beberapa yang gosong jadi redup lampunya tapi its oke lah pengirimannya ya lumayan lama estiminasi kemarin tapi baru datang tadi siang"
cupicup_,2021-08-22 22:56:44,"SOKET WATERPROOF,METERAN",5,"Btw itu hasil foto dari pake lampunya. Rencana mau buat ringlight low budget dari lampu ini si. Ga nyesel beli disini murah banget, top deh. Makasih ya kak🥰"
imalestaris,2021-08-29 21:46:53,"SOKET WATERPROOF,METERAN",5,"Harga:murah
Daya listrik:-
Kualitas:mantap

Worth it gais"
a*****3,2021-09-18 15:05:12,"BIRU,METERAN",1,"Pendek bgtt ini buat apaan, buat dekor kamar juga gabisa hmm"
liaratna06,2021-09-30 20:58:58,"KLEM LED STRIP ALL,METERAN",5,"Harga: Terjangkau
Daya listrik:Baik
Kualitas: Sangat baik

Paket sudah sampai 🤗
Makasih seller ❤️"
d*****6,2021-09-09 13:22:23,"TUTUP LAMPU KECIL,METERAN",4,"Harga:pas dikantong
Daya listrik:amann
Kualitas:okee

makasih barang mendarat dengan baik."
i*****6,2021-09-05 12:52:31,"BIRU,METERAN",5,Sukaaaaaaa bgtttttt.pengemasan dan pengiriman cepat.kurir ramah.aman bgtttt.hargaa terjangkau.pokoknyaaaaaa sukakkkkkkk bgtttt nyalanya teranggg bgt huhu sukak😭❤️
8b2a9dkulj,2021-08-21 21:31:41,"BIRU,METERAN",5,"Harga:msalh hrg sngt murah tpi bujan murahan
Daya listrik:jlas lbih hemat 
Kualitas:bagus n sangat  puas dengan lampu ini

Saya sangat puas mungkin akn blanja lgi di sini tankyu seller n shoopee"
p0uamprsfi,2021-08-20 20:04:37,"SOKET BIASA,METERAN",5,"Harga:harga murah nggk murahan
Daya listrik:manntap
Kualitas:kualitas mantap saya puas banget

Saya sekomend karena barangnya mantap dan Ter murah"
r*****a,2021-12-03 13:12:54,"ICE BLUE,METERAN",5,
rahmatululfa01,2022-03-11 22:14:17,"SOKET 5050 BIASA,METERAN",4,"Harga:trjangkau
Daya listrik:kurang bguss

Sebagiann lmpunya mti.. hnguss sndirii"
irawati196,2022-01-01 12:55:57,"TUTUP LAMPU KECIL,METERAN",5,"Kualitas:bagus
Harga:murah
Daya listrik:rendah

Barangnya bagus , murah, nyala lampu terang pengiriman cepat👍🏻👍🏻"
r*****s,2021-11-16 17:43:12,"ICE BLUE,METERAN",5,"Harga:murce sekaliii asikkkkkk
Daya listrik:mantab polll
Kualitas:matebbbbb

Gilah harga murce kualitas oke pengiriman juga cepatt sekali 2 hari langsung sat set wat wet asekkkkkk. Anyway ujungnya nyetrum mungkin bisa di soalsi atau diapaain gitu :("
n*****g,2021-10-26 14:15:39,"SOKET BIASA,METERAN",5,"Harga:murah
Daya listrik:kecil
Kualitas:baik

Mantap lah pokoknta barangya jos wokewokewokewoke"
s*****a,2021-08-20 20:39:58,"PINK,METERAN",4,"Harga:-
Daya listrik:-
Kualitas:-

ada bagian lampunya yang terbakar, padahal sudah tinggal dicolok. idk why"
nandaharnita,2022-03-14 11:28:31,"SOKET 5050 ~1 METER~,METERAN",5,"Harga:murah
Daya listrik:sesuai
Kualitas:baik

Alhamdulillah nyala semua. Klemnya dilebihin 3, makasih banyak seller."
ivenda,2022-03-16 19:41:05,"TUTUP LAMPU KECIL,METERAN",5,"Kualitas:ok
Harga:ok
Daya listrik:ok

So far is good 
Udh beli yang kedua kali nya 
Ini mau dipasang lagi"
aalayatullah,2022-03-18 15:28:02,"SOKET 5050 BIASA,METERAN",5,"Kualitas:ok
Harga:murah meriah
Daya listrik:ok

Barang Bagus muaraaaaaaaah meriaaaah dari pada toko disini pokoknya tooop siiiiiiiippp mantaaaaap kerennnnn siiiiip paling muraaah okee3eeeeeee"
r*****g,2022-03-02 11:22:24,"UNGU,METERAN",2,"Kualitas:gak tau
Harga:lumayan 9
Daya listrik:gak tau

Ini gimana yaa??? Barang saya ada yg gak dikirim, sejllernya gak  mau balas chat,kecewa bgt"
c*****a,2022-03-23 20:36:19,"SOKET 5050 WATERPROF,METERAN",5,"Kualitas:lumayan
Harga:lumayan
Daya listrik:lumayan

Barang sampai dengan selamat dan produk lengkap dengan semuanya"
d*****6,2022-03-04 19:17:06,"KLEM LED STRIP ALL,METERAN",5,"Kualitas:baik
Harga:bersaing
Daya listrik:hemat

pengiriman sangat cepat,, respon penjual sangat ramah,, harga sudah yang paling yahuuuddd,, terima kasih banyak"
s*****l,2022-03-21 21:10:28,"PUTIH,METERAN",5,"Kualitas:Bagus
Harga:Bersahabat

Respon seller cepat
Barang sesuai pesanan
Best seller..
😁😁"
