username,date,variation,rating,comment
karkaputri,2022-01-14 22:18:49,35ML.Dior sauvage,4,"Wangi:ngk terlalu
Ketahanan:sebentar
Kemasan:rapii aman

Farfumnya terlalu nyegrak alkohol,wanggi rasa/harum farfumnya ngk terlalu wangi,harga murah,pengiriman cepat,pengemasnyya juga rapi babel wrepnya tebal jadi aman"
munadiya002,2022-01-29 16:32:53,35ML.Baccarat,5,Alhamdulillah paket sudah sampai bagus pengiriman barang cepat murah
m*****2,2022-01-28 12:22:19,35ML.Black Opium,5,"Kemasan:sangat amann
Wangi:enak
Ketahanan:mantap

Alhamdulillah aman tidak pecah👍🏼😊 murmerr sekali"
l*****0,2022-01-25 09:18:43,35ML.Black Opium,5,"Kemasan:baik
Wangi:lumayan
Ketahanan:biasa

Bagus sesuai dengan gambar gak ada Yang pecah....."
anton.devilstar,2022-01-19 17:00:31,35ML.Jo malone,5,"Kemasan:botol kaca
Wangi:enak
Ketahanan:blom di coba

Sampai dengan selamat, anak suka"
n*****1,2022-01-28 18:40:16,35ML.Raffi Ahmad,5,Sesuai pesanan semua. Wanginya juga suka semua. Cuman kalo ketahanan ya sebentar 😅 tapi kalo buat parfum 5ribu an udah bagus 👍🏻
a*****9,2022-01-27 22:48:21,35ML.Aigner Blue,5,"Wangi:enak, tapi lebih ke parfum cowok si keknya yg ini
Ketahanan:ga begitu lama, sejam paling
Kemasan:baguuuus pol

Baunya enak, tapi yg ini lebih ke parfum cowok. Kemasanya juga lucu, stikernya kurang ngeh tapi"
yesidwi01,2022-01-26 23:31:52,35ML.JnhsonBabyy,5,"Wangi:soft bngt
Ketahanan:tdk thn lama
Kemasan:sangat baik

Produknya sangat baik dan sangat sukaaaaaaa"
sebtiana0406,2022-01-29 21:05:21,35ML.Bvlgari Man,5,"Wangi:wangi
Ketahanan:lama
Kemasan:baik

bagus, harum, kualitas oke .. besok kalau habis mau order lagi"
r*****8,2022-01-31 01:06:09,35ML.JapanesseCherry,5,"Wangi:Enak seger
Ketahanan:Tahan lama
Kemasan:praktis

Terima kasih yaa barangnya sdh diterima dan tdk mengecewakan"
veronikap96,2022-01-19 10:36:03,35ML.DiamorWoman,5,"Wangi:wangi tahan lama
Ketahanan:lumayan lama kok
Kemasan:baik dan aman untuk kiriman jauh"
s*****a,2022-01-13 13:23:45,35ML.Bubble Gum,5,Alhamdulillah orderannnn sampai dengan selamattt pengemasan cepatt harga juga terjangkauuu
