username,date,variation,rating,comment
f*****8,2021-02-28 20:43:38,KL 11,2,"Harga:standart
Bahan/Material:kurang.. baranh yg diterima pecah2.. mgkn pd saat pengiriman dilipat jd bahan pecah dan jelek
Desain:sesuai deskripsi

barang yg dikirim kayak barang sisa... bekas lipatannya bikin karpet pecah2... "
hestijuniarti2016,2021-07-16 19:29:46,GL 04,4,"Baguss si tebel gada yg cacat, tapii pendek bnget ternyataaaaaaaaaaaaa, ahhhh syudahlahhhhhh"
farlii,2021-08-30 16:02:25,GL 06,5,Alhamdulillah sampai dengan selamat dan pengiriman cepat
rahi98896,2021-08-17 11:36:37,GL 12,5,"Harga:terjangkau
Bahan/Material:bagus
Desain:bagus

Alhamdulillah barangnya udah nyampe di rumah
Sesuai sama yang digambar ya
Terimakasih"
a*****n,2021-08-03 20:10:30,GL 08,5,"Bahannya memiliki kualitas yang bagussss bangeeeeeeeettt, alhmdulillah packing amannn jadi gaada yang robek, ya paling cuma bekas gulungan ajaa. Terimakasih yaaaaa. Sehat selalu."
wulansar05,2021-08-11 20:20:26,KL 10,1,Bahan/Material:saya pesen dua harusnya dateng 400 cm ini cuman satu
agungprasetya1105,2021-08-02 12:42:41,GL 12,5,"Harga:Murah meriah
Bahan/Material:Tebel 
Desain:keren

Barang mantap, murah tapi gak murahan, bahan nya tebel...."
syaefulramdan23_,2021-07-21 23:45:27,GL 04,5,"Harga:murah
Bahan/Material:tebal tidak seperti karpet plastik biasa
Desain:kekinian

Wow bat dah, yang pengen pake vinyl kayu kan mahal tuh mending ini aja tebelnya sama kok bertekstur juga"
b*****o,2022-02-28 09:56:31,GL 12,5,"Detail material ada di video review,  jadi ini tuh bahannya kaya kulit jeruk tapi licin, sekilas gak kelihatan sih licinnya tapi klo dari deket keliatan bgt karpet gak kaya vinyl,   bahan juga ringkih dan tipis hati2 kalo seret² furniture gampang sobek, tapi sofar suka sih, semoga awet"
desileyony1,2022-03-02 01:57:22,GL 03,5,"Harga:sesuai kualitas
Desain:bagus

Lumayan bagus, salah pilih warna aja saya nya heehe"
sitisoleha082,2022-02-05 00:27:36,GL 12,4,"Harga:maaf ya komen pake kaya gini karena karpet dikirim ke rumah,,semoga sesuai ekspektasi"
d*****e,2022-01-12 23:15:39,GL 12,5,"Desain:kayu
Harga:terjangkau
Bahan/Material:pvc

Pembelian kedua. Yg pertama cma test. Tapi pengiriman kedua ini lebih baik. Ga ada yg rusak. Mngkn karna pengirimannya pakai mobil. Paket di kirim mulus, aman dan baik. Makasih ya seller. Mudah2an awet. Makasih juga ya untuk kurirnya..."
zulalessandrodelpiero,2021-12-01 00:35:36,GL 08,5,"Harga:terjangkau
Bahan/Material:bagus
Desain:ok

Recommended banget pokonya mantap original produk mantap banget pokonya."
zulalessandrodelpiero,2021-12-03 11:37:20,GL 08,5,"Harga:terjangkau
Bahan/Material:ok
Desain:ok

Recommended banget pokonya mantap original produk mantap"
aadiirwn,2021-12-16 12:39:07,GL 03,3,Kualitas bagus. Cuman disini ada diskomunikasi sama pihak penjual. Saya tanya di chat di ukurannya 2m x 25m. Yg akhirnya saya cuma beli 2. Eh pas Dateng kok sgini. Ku kira kesalahan teknis. Pas d lihat deskripsi ehh cuma 1 x 2m. Yg akhirnya gakan kepakee
t*****a,2021-11-15 15:32:38,GL 11,5,"Barang sudah diterima dengan baik, admin respondsnya bagus, ini pembelian ke 2 tapi masih kurang lagi, semoga cepet ada stock lagi, supaya kamar anak aku bisa rapih, tks seller"
t*****a,2021-11-15 15:49:08,GL 11,5,"Barang sudah diterima dengan baik, admin respondsnya bagus, ini pembelian ke 2 tapi masih kurang lagi, semoga cepet ada stock lagi, supaya kamar anak aku bisa rapih, tks seller"
